symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days
ACDC,100.0,,,9.149999618530272,,0.8427,,0.7272,,0.6692,,0.8004,,0.9315,,0.9823,,0.8548,,0.6503,,0.793,,0.9357,,20251121.0,35.0,189.0
ACEL,227.0,,,11.25,,0.3214,51.0,0.2262,22.0,0.3378,11.0,,,,,0.3306,28.0,0.2983,36.0,0.3294,9.0,,,,,20260116.0,35.0,245.0
ACES,,,,25.90999984741211,,0.2099,11.0,0.1769,6.0,0.3058,23.0,0.336,27.0,0.3663,40.0,0.3397,33.0,0.2752,49.0,0.2271,4.0,0.2753,8.0,0.3235,21.0,20251219.0,35.0,217.0
ACET,100.0,,,0.7502999901771545,,0.6628,76.0,0.7861,86.0,,,,,,,1.0225,86.0,0.8906,92.0,,,,,,,20260116.0,35.0,245.0
ACGL,124.0,,,90.98999786376952,,0.3375,90.0,0.2369,79.0,0.2272,59.0,0.2345,60.0,0.2418,64.0,0.2838,87.0,0.244,85.0,0.2618,76.0,0.2609,75.0,0.26,72.0,20251219.0,35.0,217.0
ACHC,107.0,,,21.229999542236328,,0.4074,78.0,0.4561,87.0,0.4382,68.0,0.5408,86.0,0.6434,93.0,0.6246,95.0,0.4856,88.0,0.6425,99.0,0.6153,99.0,0.5881,97.0,20260116.0,35.0,245.0
ACHR,107.0,,,9.989999771118164,,1.4438,,0.7307,,0.7701,,0.771,,0.7719,,1.057,,0.9428,,0.8749,,0.8774,,0.8799,,20270115.0,7.0,609.0
ACHV,95.0,,,3.25,,0.8557,,0.7347,,,,,,,,0.8003,,0.775,,,,,,,,20251219.0,35.0,217.0
ACI,157.0,,,21.21999931335449,,0.1138,6.0,0.1635,9.0,0.3598,27.0,0.3026,9.0,0.2455,4.0,0.2834,14.0,0.2494,15.0,0.1773,2.0,0.227,1.0,0.2768,2.0,20270115.0,7.0,609.0
ACIC,107.0,,,10.43000030517578,,0.3887,,0.2999,,0.8061,,0.5712,,0.3363,,0.3579,,0.3893,,0.3801,,0.403,,0.4259,,20251121.0,35.0,189.0
ACIO,,,,40.59000015258789,,0.0736,,0.0698,,,,,,,,0.1499,,0.1207,,,,,,,,20251121.0,35.0,189.0
ACIU,93.0,,,1.950000047683716,,1.1861,93.0,0.8703,82.0,,,,,,,0.5518,5.0,0.6202,15.0,,,,,,,20251121.0,35.0,189.0
ACIW,107.0,,,45.06999969482422,,0.2698,51.0,0.2031,18.0,0.3387,48.0,0.3654,55.0,0.392,63.0,0.4003,73.0,0.339,68.0,0.3387,60.0,0.3343,55.0,0.3299,50.0,20251121.0,35.0,189.0
ACLS,124.0,,,65.06999969482422,,0.757,84.0,0.521,63.0,0.4791,38.0,0.4398,22.0,0.4004,10.0,0.5823,63.0,0.5063,59.0,0.5535,68.0,0.5538,67.0,0.5542,67.0,20251219.0,35.0,217.0
ACLX,107.0,,,66.0,,0.2382,,0.3706,,1.0295,,0.9894,,0.9493,,0.599,,0.6446,,0.7171,,0.7096,,0.7021,,20251219.0,35.0,217.0
ACM,131.0,,,111.98999786376952,,0.0803,2.0,0.1236,1.0,0.1958,4.0,0.2116,6.0,0.2274,10.0,0.2539,32.0,0.2564,48.0,0.2527,11.0,0.2492,8.0,0.2458,5.0,20260417.0,35.0,336.0
ACMR,108.0,,,24.3700008392334,,0.492,47.0,0.3831,33.0,0.5474,46.0,0.5698,48.0,0.5923,50.0,0.7694,60.0,0.5997,69.0,0.6464,50.0,0.6504,49.0,0.6545,51.0,20270115.0,35.0,609.0
ACN,86.0,,,311.7099914550781,,0.1688,39.0,0.1272,17.0,0.5174,96.0,0.5166,96.0,0.5158,95.0,0.296,75.0,0.2338,69.0,0.2553,61.0,0.2872,72.0,0.3192,77.0,20270115.0,7.0,609.0
ACNB,142.0,,,41.11000061035156,,0.3002,,0.2351,,0.2691,,0.3852,,0.5013,,0.296,,0.3154,,0.2905,,0.2978,,0.3051,,20260116.0,35.0,245.0
ACNT,402.0,,,12.460000038146973,,0.3753,,0.2869,,,,,,,,0.2655,,0.2895,,,,,,,,20251219.0,35.0,217.0
ACR,101.0,,,18.010000228881836,,0.16,13.0,0.2925,50.0,0.3846,,,,,,0.4031,66.0,0.4121,84.0,0.4968,,,,,,20251121.0,35.0,189.0
ACRE,122.0,,,4.920000076293945,,0.3032,76.0,0.2328,64.0,,,,,,,0.4784,95.0,0.3993,94.0,,,,,,,20251121.0,35.0,189.0
ACRS,107.0,,,1.4700000286102295,,0.4515,34.0,0.5737,41.0,1.1571,73.0,,,,,0.6591,43.0,0.7367,63.0,1.1571,78.0,,,,,20251219.0,35.0,217.0
ACT,130.0,,,35.63999938964844,,0.1696,32.0,0.1908,40.0,0.3025,53.0,0.2835,42.0,0.2646,36.0,0.2238,38.0,0.2287,41.0,0.3025,57.0,0.2921,40.0,0.2816,27.0,20260116.0,35.0,245.0
ACTG,93.0,,,3.680000066757202,,0.2692,24.0,0.2795,12.0,0.5525,40.0,,,,,0.4425,35.0,0.3962,25.0,0.5525,40.0,,,,,20251121.0,35.0,189.0
ACVA,115.0,,,15.390000343322754,,0.4517,48.0,0.2718,2.0,0.4627,18.0,0.5043,,0.5459,,0.5125,53.0,0.4981,56.0,0.5519,35.0,0.5489,,0.5459,,20251121.0,35.0,189.0
ACWI,,,,125.38999938964844,,0.101,33.0,0.0705,28.0,0.1182,42.0,0.1708,73.0,0.2235,87.0,0.2227,81.0,0.1706,85.0,0.104,15.0,0.1524,43.0,0.2008,61.0,20270115.0,35.0,609.0
ACWV,,,,118.18000030517578,,0.0764,41.0,0.0483,18.0,0.0865,45.0,0.1098,57.0,0.1332,67.0,0.1379,79.0,0.1152,83.0,0.075,37.0,0.1112,45.0,0.1475,54.0,20260116.0,35.0,245.0
ACWX,,,,60.43000030517578,,0.0974,26.0,0.0516,11.0,0.1262,40.0,0.1706,70.0,0.215,78.0,0.1947,71.0,0.1322,77.0,0.12,32.0,0.1446,30.0,0.1691,34.0,20251219.0,35.0,217.0
ACXP,89.0,,,0.3050000071525574,,0.6838,,0.6397,,,,,,,,1.1062,,0.8524,,,,,,,,20260116.0,35.0,245.0
ADAP,213.0,,,0.2423000037670135,,0.5601,39.0,0.8559,68.0,,,,,,,1.1007,91.0,1.0704,89.0,,,,,,,20251219.0,35.0,217.0
ADBE,94.0,,,391.6799926757813,,0.3333,69.0,0.1887,26.0,0.2478,28.0,0.2483,28.0,0.2488,28.0,0.3497,66.0,0.2586,53.0,0.3402,63.0,0.3451,63.0,0.35,64.0,20271217.0,7.0,945.0
ADC,123.0,,,74.55000305175781,,0.0857,7.0,0.1264,8.0,0.1339,3.0,0.1856,14.0,0.2373,48.0,0.1997,54.0,0.2069,62.0,0.1846,36.0,0.187,18.0,0.1894,11.0,20260116.0,35.0,245.0
ADCT,219.0,,,3.5799999237060547,,0.633,64.0,0.9827,89.0,1.3393,95.0,1.956,100.0,2.5726,100.0,1.0165,85.0,0.9259,92.0,0.9835,88.0,1.0374,92.0,1.0913,94.0,20260116.0,35.0,245.0
ADEA,116.0,,,13.020000457763672,,0.4387,,0.3109,,0.6633,,,,,,0.4891,,0.3809,,0.3718,,,,,,20251219.0,35.0,217.0
ADI,115.0,,,225.02999877929688,,0.3181,66.0,0.2215,45.0,0.285,50.0,0.2897,51.0,0.2945,51.0,0.4814,91.0,0.3687,89.0,0.295,65.0,0.329,74.0,0.363,81.0,20270617.0,7.0,762.0
ADM,130.0,,,52.0,,0.2697,68.0,0.2555,75.0,0.2825,68.0,0.2973,74.0,0.3121,78.0,0.3118,75.0,0.2712,82.0,0.2042,22.0,0.2671,54.0,0.33,80.0,20270115.0,7.0,609.0
ADMA,103.0,,,20.809999465942383,,0.4729,46.0,0.4512,31.0,0.4887,5.0,0.4789,3.0,0.4691,3.0,0.5757,36.0,0.58,37.0,0.565,10.0,0.5854,11.0,0.6059,16.0,20270115.0,35.0,609.0
ADNT,137.0,,,18.40999984741211,,0.5501,70.0,0.4584,67.0,0.5285,55.0,0.5184,53.0,0.5083,52.0,0.5776,63.0,0.498,71.0,0.5102,51.0,0.5326,55.0,0.555,62.0,20260116.0,35.0,245.0
ADP,136.0,,,306.82000732421875,,0.1436,40.0,0.183,65.0,0.1657,37.0,0.1694,39.0,0.173,40.0,0.2135,66.0,0.2056,73.0,0.224,64.0,0.223,57.0,0.2219,39.0,20270115.0,7.0,609.0
ADPT,123.0,,,10.31999969482422,,0.3209,8.0,0.4491,15.0,0.8287,51.0,0.7349,35.0,0.6411,19.0,0.8257,72.0,0.8077,92.0,0.7838,64.0,0.88,77.0,0.9762,87.0,20260116.0,35.0,245.0
ADSE,,,,11.0,,0.3734,,0.7954,,,,,,1.3124,,0.5688,,0.6877,,,,,,1.2708,,20251121.0,35.0,189.0
ADSK,107.0,,,292.1600036621094,,0.1388,7.0,0.1472,3.0,0.2312,6.0,0.2318,6.0,0.2324,6.0,0.2878,24.0,0.2616,35.0,0.3157,7.0,0.318,7.0,0.3203,7.0,20270617.0,7.0,762.0
ADT,107.0,,,8.109999656677246,,0.3425,61.0,0.259,37.0,0.3669,41.0,0.3722,38.0,0.3775,38.0,0.3036,27.0,0.2807,36.0,0.3765,49.0,0.3758,43.0,0.3752,40.0,20251121.0,35.0,189.0
ADTN,219.0,,,7.5,,0.4479,74.0,0.3695,65.0,0.5722,87.0,0.5814,87.0,0.5906,87.0,0.5544,87.0,0.5318,96.0,0.5722,97.0,0.5775,97.0,0.5828,96.0,20251121.0,35.0,189.0
ADUS,110.0,,,112.8000030517578,,0.3828,74.0,0.2967,48.0,0.2209,5.0,0.2672,8.0,0.3134,20.0,0.3283,38.0,0.313,25.0,0.3069,14.0,0.3096,14.0,0.3123,15.0,20260116.0,35.0,245.0
ADV,99.0,,,1.440000057220459,,1.1988,99.0,0.9996,94.0,,,,,,,0.9015,100.0,0.8355,100.0,,,,,,,20251121.0,35.0,189.0
ADVM,222.0,,,2.4600000381469727,,1.2853,95.0,0.8603,77.0,,,,,,,0.9275,75.0,0.9639,89.0,,,,,,,20251219.0,35.0,217.0
AEE,121.0,,,95.6999969482422,,0.1374,41.0,0.1221,23.0,0.1867,55.0,0.2059,62.0,0.2251,67.0,0.2053,74.0,0.203,79.0,0.1545,34.0,0.1784,39.0,0.2023,49.0,20260116.0,35.0,245.0
AEG,856.0,,,6.940000057220459,,0.1773,21.0,0.0988,6.0,,,,,,,0.3478,62.0,0.2137,69.0,,,,,,,20260116.0,35.0,245.0
AEHR,152.0,,,11.31999969482422,,0.704,,0.6526,,0.8348,,0.7618,,0.6889,,0.9952,,0.7646,,0.6779,,0.7534,,0.8288,,20270115.0,35.0,609.0
AEIS,122.0,,,122.8000030517578,,0.3238,37.0,0.2662,19.0,0.3991,34.0,0.4017,34.0,0.4043,35.0,0.5831,79.0,0.4489,67.0,0.411,40.0,0.4148,40.0,0.4187,41.0,20260116.0,35.0,245.0
AEM,121.0,,,124.45999908447266,,0.343,46.0,0.2739,37.0,0.3079,19.0,0.3008,15.0,0.2936,12.0,0.3771,41.0,0.2958,35.0,0.3673,35.0,0.364,31.0,0.3607,26.0,20270617.0,7.0,762.0
AEO,94.0,,,9.3100004196167,,0.5062,77.0,0.3979,70.0,0.521,76.0,0.5274,77.0,0.5337,77.0,0.6013,91.0,0.5011,88.0,0.5759,95.0,0.5294,87.0,0.4829,68.0,20270115.0,7.0,609.0
AEP,121.0,,,102.9000015258789,,0.0747,6.0,0.1014,7.0,0.2497,87.0,0.2185,76.0,0.1873,53.0,0.2106,75.0,0.2001,73.0,0.1343,20.0,0.1926,47.0,0.2509,67.0,20270115.0,35.0,609.0
AER,108.0,,,115.83999633789062,,0.154,18.0,0.1417,7.0,0.2234,15.0,0.2236,15.0,0.2237,15.0,0.2974,44.0,0.267,45.0,0.2497,16.0,0.2673,22.0,0.285,28.0,20270115.0,35.0,609.0
AES,106.0,,,11.4399995803833,,0.2981,60.0,0.3756,80.0,0.5328,89.0,0.5352,88.0,0.5375,89.0,0.4994,88.0,0.4121,87.0,0.356,69.0,0.4628,85.0,0.5696,93.0,20270115.0,7.0,609.0
AESI,110.0,,,14.649999618530272,,0.398,,0.3454,,0.586,,0.5467,,0.5074,,0.5705,,0.492,,0.4534,,0.493,,0.5327,,20260116.0,35.0,245.0
AETH,,,,35.64899826049805,,0.586,,0.1661,,0.8386,,0.8106,,0.7827,,0.4631,,0.1846,,0.6291,,0.6369,,0.6447,,20251219.0,35.0,217.0
AEVA,87.0,,,23.059999465942383,,0.8587,63.0,0.8037,61.0,1.0644,,0.9576,,0.8508,,1.1029,98.0,0.9718,92.0,0.9564,,0.9704,,0.9843,,20270115.0,35.0,609.0
AEYE,94.0,,,11.350000381469728,,0.4397,,0.398,,1.1059,,0.9536,,0.8013,,0.7541,,0.7622,,0.8957,,0.8322,,0.7688,,20251219.0,35.0,217.0
AFCG,93.0,,,4.545000076293945,,1.4377,,0.7161,,0.8463,,,,,,0.6404,,0.5083,,0.7554,,,,,,20260116.0,35.0,245.0
AFG,130.0,,,123.87000274658205,,0.1998,61.0,0.175,59.0,0.1613,18.0,0.1903,34.0,0.2193,51.0,0.2709,75.0,0.2218,71.0,0.2206,60.0,0.2474,66.0,0.2743,76.0,20251219.0,35.0,217.0
AFK,,,,19.549999237060547,,0.1782,,0.2145,,0.2588,,0.3212,,0.3835,,0.2515,,0.236,,0.2588,,0.3212,,0.3835,,20251219.0,35.0,217.0
AFL,129.0,,,102.18000030517578,,0.1623,43.0,0.1674,48.0,0.1945,47.0,0.2026,49.0,0.2107,51.0,0.2492,69.0,0.2204,69.0,0.1961,44.0,0.2254,53.0,0.2546,55.0,20270115.0,7.0,609.0
AFMDQ,,,,0.0776000022888183,,3.5277,,5.1649,,,,,,,,0.0,,0.0,,,,,,,,,,
AFRM,128.0,,,59.11000061035156,,0.6012,27.0,0.4289,2.0,0.5704,3.0,0.572,3.0,0.5737,3.0,0.8745,45.0,0.688,36.0,0.6917,19.0,0.6919,19.0,0.6921,19.0,20270115.0,7.0,609.0
AFYA,93.0,,,18.11000061035156,,0.1658,3.0,0.3043,18.0,,,,,,,0.3381,16.0,0.3078,12.0,,,,,,,20251219.0,35.0,217.0
AG,114.0,,,8.34000015258789,,0.8896,91.0,0.4924,62.0,0.5785,60.0,0.5845,62.0,0.5905,65.0,0.6741,71.0,0.5453,72.0,0.5469,24.0,0.5438,18.0,0.5406,15.0,20270115.0,7.0,609.0
AGCO,128.0,,,100.58999633789062,,0.181,22.0,0.2172,37.0,0.2862,43.0,0.3041,49.0,0.322,55.0,0.4674,90.0,0.3837,90.0,0.3657,76.0,0.3695,73.0,0.3733,67.0,20251121.0,35.0,189.0
AGEN,95.0,,,4.699999809265137,,1.2303,93.0,1.0556,91.0,2.4556,98.0,1.8618,97.0,1.268,90.0,1.1252,90.0,1.0812,94.0,1.1645,82.0,1.0768,77.0,0.989,69.0,20251121.0,35.0,189.0
AGG,,,,97.95999908447266,,0.0568,82.0,0.0286,51.0,0.0398,46.0,0.0544,67.0,0.0691,73.0,0.0553,79.0,0.0432,82.0,0.0398,52.0,0.0675,83.0,0.0951,86.0,20251219.0,35.0,217.0
AGGY,,,,43.18999862670898,,0.0602,,0.0285,,,,,,,,0.0634,,0.0452,,,,,,,,20260116.0,35.0,245.0
AGI,115.0,,,27.530000686645508,,0.2149,7.0,0.2718,15.0,0.3154,3.0,0.3094,2.0,0.3034,1.0,0.4231,35.0,0.3346,28.0,0.3936,18.0,0.3666,3.0,0.3396,2.0,20270115.0,35.0,609.0
AGIO,121.0,,,34.29999923706055,,0.2684,14.0,0.3339,13.0,0.5095,28.0,0.5528,37.0,0.596,50.0,0.4782,28.0,0.5112,53.0,0.6127,61.0,0.6184,61.0,0.624,62.0,20251219.0,35.0,217.0
AGIX,,,,30.020000457763672,,0.146,5.0,0.1248,100.0,0.29,,0.3017,,0.3135,,0.3728,23.0,0.2543,100.0,0.2827,,0.2981,,0.3135,,,,
AGL,109.0,,,2.150000095367432,,0.5717,71.0,0.6288,77.0,0.8486,79.0,0.8421,78.0,0.8356,82.0,1.0104,95.0,0.9563,100.0,1.0341,96.0,1.012,97.0,0.99,99.0,20270115.0,35.0,609.0
AGM,113.0,,,185.75,,0.415,74.0,0.2686,47.0,0.2427,11.0,0.2451,6.0,0.2475,7.0,0.2988,33.0,0.2729,35.0,0.2922,28.0,0.2882,17.0,0.2842,12.0,20251121.0,35.0,189.0
AGNC,138.0,,,9.300000190734863,,0.1321,37.0,0.1339,39.0,0.1842,56.0,0.2062,57.0,0.2282,59.0,0.2564,71.0,0.2517,77.0,0.267,70.0,0.2667,63.0,0.2664,38.0,20270115.0,7.0,609.0
AGNG,,,,31.96999931335449,,0.13,,0.0519,,0.1375,,,,,,0.1842,,0.1531,,0.1375,,,,,,20260116.0,35.0,245.0
AGO,107.0,,,84.81999969482422,,0.1748,28.0,0.1626,22.0,0.3091,52.0,0.301,49.0,0.2928,45.0,0.2682,46.0,0.2292,41.0,0.2672,35.0,0.2761,34.0,0.285,33.0,20260116.0,35.0,245.0
AGQ,,,,48.33000183105469,,0.4954,55.0,0.2482,24.0,0.4618,33.0,0.5668,60.0,0.6717,79.0,0.5971,62.0,0.3369,44.0,0.5301,40.0,0.5602,41.0,0.5904,41.0,20270115.0,7.0,609.0
AGRO,93.0,,,9.289999961853027,,0.1481,10.0,0.1942,8.0,0.5474,83.0,,,,,0.3876,71.0,0.2999,37.0,0.5474,89.0,,,,,20251219.0,35.0,217.0
AGS,100.0,,,12.369999885559082,,0.0338,5.0,0.0459,6.0,,,,,,,0.0558,6.0,0.0614,5.0,,,,,,,20260116.0,35.0,245.0
AGX,191.0,,,218.1699981689453,,1.0378,98.0,0.7503,99.0,0.4983,79.0,0.508,80.0,0.5176,80.0,0.7566,100.0,0.6347,100.0,0.6525,99.0,0.6619,100.0,0.6712,100.0,20260116.0,35.0,245.0
AGYS,144.0,,,109.3000030517578,,0.2273,21.0,0.2723,20.0,0.4337,53.0,0.4134,45.0,0.3931,38.0,0.6173,82.0,0.4548,60.0,0.4949,73.0,0.496,73.0,0.497,72.0,20260116.0,35.0,245.0
AGZ,,,,108.85440063476562,,0.0367,,0.028,,,,,,,,0.034,,0.0319,,,,,,,,20251121.0,35.0,189.0
AHCO,109.0,,,8.600000381469727,,0.2097,5.0,0.3544,15.0,0.4644,11.0,0.4684,10.0,0.4725,17.0,0.567,31.0,0.4924,32.0,0.4633,12.0,0.5333,27.0,0.6033,68.0,20270115.0,35.0,609.0
AHH,115.0,,,6.860000133514404,,0.1896,43.0,0.1918,39.0,0.2634,38.0,0.3192,48.0,0.3749,70.0,0.3465,90.0,0.316,88.0,0.2634,45.0,0.3192,56.0,0.3749,73.0,20251121.0,35.0,189.0
