symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days
AAT,119.0,,,20.209999084472656,,0.2837,77.0,0.2246,64.0,,,,,0.4825,89.0,0.306,80.0,0.2781,82.0,,,,,0.3833,84.0,20260116.0,35.0,245.0
AAXJ,,,,78.20999908447266,,0.1209,28.0,0.0704,23.0,0.1643,43.0,0.179,50.0,0.1937,59.0,0.2247,81.0,0.1335,87.0,0.1647,38.0,0.1799,32.0,0.1951,28.0,20251219.0,35.0,217.0
AB,117.0,,,40.0099983215332,,0.2463,49.0,0.2205,33.0,0.2111,21.0,0.2156,14.0,0.2201,12.0,0.3482,75.0,0.3029,64.0,0.1679,16.0,0.2454,27.0,0.3228,51.0,20260116.0,35.0,245.0
ABAT,201.0,,,1.3799999952316284,,0.5187,44.0,0.5878,53.0,1.1207,,,,,,1.4933,91.0,1.393,100.0,0.9795,,,,,,20251219.0,35.0,217.0
ABBV,123.0,,,186.99000549316406,,0.1474,28.0,0.1746,36.0,0.2648,76.0,0.2655,75.0,0.2663,71.0,0.2898,75.0,0.2831,85.0,0.2241,52.0,0.282,82.0,0.3398,82.0,20270115.0,7.0,609.0
ABCB,124.0,,,60.7599983215332,,0.2088,36.0,0.1719,8.0,0.2782,33.0,0.4035,72.0,0.5288,91.0,0.336,74.0,0.2842,55.0,0.2723,36.0,0.2867,39.0,0.3011,46.0,20260116.0,35.0,245.0
ABCL,96.0,,,2.140000104904175,,0.4018,19.0,0.4202,12.0,0.5306,4.0,0.6714,,0.8123,,0.6949,69.0,0.6668,74.0,0.9008,71.0,0.799,,0.6973,,20260116.0,35.0,245.0
ABEO,75.0,,,6.28000020980835,,0.4416,21.0,0.6221,34.0,0.8339,28.0,0.8089,22.0,0.7839,16.0,0.6338,15.0,0.6631,12.0,0.8137,34.0,0.8686,37.0,0.9236,40.0,20251219.0,35.0,217.0
ABEV,97.0,,,2.440000057220459,,0.1434,8.0,0.204,31.0,0.2797,28.0,0.3239,36.0,0.3681,38.0,0.325,60.0,0.2676,61.0,0.2003,7.0,0.4716,76.0,0.7429,93.0,20270115.0,35.0,609.0
ABFL,,,,69.45700073242188,,0.095,,0.0955,,0.156,,0.1614,,0.1669,,0.0,,0.0,,0.1619,,0.179,,0.1961,,20251219.0,35.0,217.0
ABG,124.0,,,229.22999572753906,,0.1636,9.0,0.2521,25.0,0.3409,40.0,0.3476,41.0,0.3543,45.0,0.3904,57.0,0.359,59.0,0.3676,49.0,0.3682,47.0,0.3688,47.0,20260116.0,35.0,245.0
ABL,208.0,,,7.610000133514404,,0.2081,,0.4268,,,,,,0.9602,,0.4195,,0.5018,,,,,,0.5133,,20270115.0,35.0,609.0
ABM,83.0,,,52.18000030517578,,0.2317,52.0,0.1688,22.0,0.4089,79.0,0.4004,79.0,0.392,76.0,0.3329,70.0,0.3033,73.0,0.2689,49.0,0.2905,51.0,0.3121,57.0,20260116.0,35.0,245.0
ABNB,110.0,,,129.6199951171875,,0.1506,4.0,0.1988,6.0,0.3246,22.0,0.3249,22.0,0.3253,22.0,0.4599,59.0,0.3502,52.0,0.3989,25.0,0.4086,21.0,0.4183,21.0,20270115.0,7.0,609.0
ABNY,,,,11.740599632263184,,0.3796,,0.246,,0.253,,0.4706,,0.6881,,0.3811,,0.2583,,0.253,,0.4706,,0.6881,,20260116.0,35.0,245.0
ABOS,203.0,,,1.0,,0.2928,,0.5224,,,,,,,,0.7088,,0.7929,,,,,,,,20260116.0,35.0,245.0
ABR,102.0,,,9.449999809265137,,0.5152,92.0,0.4842,94.0,0.3365,66.0,0.3608,62.0,0.3851,66.0,0.4152,87.0,0.3984,94.0,0.2085,57.0,0.4339,78.0,0.6593,87.0,20270115.0,7.0,609.0
ABSI,77.0,,,2.7300000190734863,,0.3403,,0.5065,,1.1785,,1.1084,,1.0382,,1.0681,,1.0166,,1.1067,,1.0895,,1.0723,,20251121.0,35.0,189.0
ABT,132.0,,,133.57000732421875,,0.1311,28.0,0.1399,30.0,0.2161,65.0,0.2134,63.0,0.2106,60.0,0.2258,71.0,0.2219,81.0,0.2203,57.0,0.2452,67.0,0.27,74.0,20270115.0,7.0,609.0
ABUS,209.0,,,3.359999895095825,,0.4712,43.0,0.3974,16.0,0.6749,17.0,0.7546,22.0,0.8344,39.0,0.4798,27.0,0.498,21.0,1.3944,81.0,1.0489,63.0,0.7034,19.0,20270115.0,35.0,609.0
ACA,96.0,,,86.33000183105469,,0.2566,41.0,0.2099,18.0,0.3411,36.0,0.3296,27.0,0.3182,26.0,0.3778,66.0,0.3258,57.0,0.3289,32.0,0.33,28.0,0.3311,30.0,20251219.0,35.0,217.0
ACAD,97.0,,,21.46500015258789,,0.2852,15.0,0.2979,8.0,0.4327,9.0,0.5276,23.0,0.6224,42.0,0.5772,33.0,0.5173,43.0,0.5303,20.0,0.5288,19.0,0.5274,18.0,20251219.0,35.0,217.0
ACB,118.0,,,5.210000038146973,,0.4398,21.0,0.4558,15.0,0.9945,56.0,0.969,48.0,0.9436,45.0,0.7938,42.0,0.6361,38.0,0.819,49.0,0.8052,25.0,0.7914,14.0,20270115.0,35.0,609.0
ACCO,103.0,,,3.4700000286102295,,0.3804,71.0,0.242,25.0,,,,,,,0.4931,90.0,0.3905,84.0,,,,,,,20251219.0,35.0,217.0
ACDC,89.0,,,8.210000038146973,,0.7142,,0.9239,,0.5897,,0.7766,,0.9635,,0.9766,,0.8479,,0.6326,,0.8062,,0.9797,,20251121.0,35.0,189.0
ACEL,216.0,,,11.239999771118164,,0.0909,1.0,0.1487,1.0,0.3098,6.0,0.4305,,0.5512,57.0,0.3332,28.0,0.3102,38.0,0.3827,27.0,0.467,,0.5512,62.0,20260116.0,35.0,245.0
ACES,,,,23.969999313354492,,0.2591,25.0,0.1635,3.0,0.4152,65.0,0.3609,38.0,0.3066,18.0,0.3397,33.0,0.2755,49.0,0.2204,4.0,0.2556,5.0,0.2908,7.0,20251219.0,35.0,217.0
ACET,89.0,,,0.7490000128746033,,0.8572,87.0,0.8241,88.0,,,,,,,1.0241,87.0,0.8936,92.0,,,,,,,20260116.0,35.0,245.0
ACGL,113.0,,,96.2699966430664,,0.24,76.0,0.2493,83.0,0.2155,53.0,0.229,57.0,0.2426,64.0,0.2782,87.0,0.2418,84.0,0.2518,71.0,0.2542,70.0,0.2567,70.0,20251219.0,35.0,217.0
ACHC,96.0,,,21.6299991607666,,0.4615,85.0,0.3632,70.0,0.6285,93.0,0.631,94.0,0.6336,93.0,0.6203,95.0,0.4819,88.0,0.6857,100.0,0.6685,100.0,0.6513,99.0,20260116.0,35.0,245.0
ACHR,96.0,,,9.729999542236328,,0.438,,0.5706,,0.7188,,0.7196,,0.7205,,1.1071,,1.009,,0.8003,,0.8054,,0.8106,,20270115.0,7.0,609.0
ACHV,84.0,,,3.9000000953674316,,0.7672,,0.7925,,1.0844,,,,,,0.7602,,0.7525,,0.9476,,,,,,20251219.0,35.0,217.0
ACI,146.0,,,22.020000457763672,,0.1244,7.0,0.1713,10.0,0.4985,63.0,0.3586,24.0,0.2186,3.0,0.2936,15.0,0.2806,20.0,0.2018,4.0,0.2458,2.0,0.2899,2.0,20270115.0,7.0,609.0
ACIC,96.0,,,11.279999732971191,,0.2954,,0.2381,,0.3212,,0.3862,,0.4511,,0.3527,,0.4027,,0.3772,,0.4645,,0.5518,,20251121.0,35.0,189.0
ACIO,,,,40.41999816894531,,0.1077,,0.0961,,,,,,,,0.1497,,0.1197,,,,,,,,20251121.0,35.0,189.0
ACIU,82.0,,,1.6449999809265137,,0.3191,13.0,0.5501,35.0,,,,,,,0.4834,1.0,0.5915,9.0,,,,,,,20251121.0,35.0,189.0
ACIW,96.0,,,46.119998931884766,,0.1292,8.0,0.2221,26.0,0.3958,64.0,0.3852,60.0,0.3747,59.0,0.4065,74.0,0.3449,69.0,0.3266,51.0,0.3438,61.0,0.361,67.0,20251121.0,35.0,189.0
ACLS,113.0,,,56.459999084472656,,0.3307,25.0,0.3541,23.0,0.516,52.0,0.5131,49.0,0.5102,46.0,0.5582,57.0,0.496,56.0,0.5487,66.0,0.5469,65.0,0.5451,63.0,20251219.0,35.0,217.0
ACLX,96.0,,,61.93000030517578,,0.3794,,0.4732,,0.7264,,0.7363,,0.7462,,0.6244,,0.6621,,0.6849,,0.669,,0.6531,,20251219.0,35.0,217.0
ACM,120.0,,,109.08999633789062,,0.1507,16.0,0.1703,15.0,0.232,13.0,0.2342,13.0,0.2364,13.0,0.2539,32.0,0.2566,48.0,0.2573,14.0,0.2729,23.0,0.2885,36.0,20260417.0,35.0,336.0
ACMR,97.0,,,22.75,,0.3664,30.0,0.3346,26.0,0.6018,53.0,0.596,50.0,0.5901,50.0,0.8206,67.0,0.6268,72.0,0.6716,56.0,0.672,54.0,0.6723,54.0,20270115.0,35.0,609.0
ACN,75.0,,,314.4700012207031,,0.1976,50.0,0.115,11.0,0.2344,51.0,0.2354,49.0,0.2364,48.0,0.2984,75.0,0.2376,71.0,0.2567,62.0,0.2895,73.0,0.3223,78.0,20270115.0,7.0,609.0
ACNB,131.0,,,41.029998779296875,,0.2124,,0.2129,,,,,,0.3197,,0.2973,,0.3185,,,,,,0.313,,20260116.0,35.0,245.0
ACNT,391.0,,,13.010000228881836,,0.1671,,0.2383,,,,,,,,0.2785,,0.3014,,,,,,,,20251219.0,35.0,217.0
ACR,90.0,,,18.729999542236328,,0.291,53.0,0.3628,71.0,0.3514,,0.4116,,0.4717,,0.4003,65.0,0.4055,83.0,0.3514,,0.4116,,0.4717,,20251121.0,35.0,189.0
ACRE,111.0,,,4.559999942779541,,0.2612,69.0,0.2422,67.0,0.5083,87.0,,,,,0.4722,95.0,0.3971,94.0,0.3776,79.0,,,,,20251121.0,35.0,189.0
ACRS,96.0,,,1.440000057220459,,0.6867,67.0,0.7299,66.0,1.2989,80.0,,,,,0.6555,42.0,0.7434,63.0,1.2989,84.0,,,,,20251219.0,35.0,217.0
ACT,119.0,,,34.9900016784668,,0.1545,25.0,0.2371,65.0,0.5527,96.0,,,,,0.2257,39.0,0.2294,41.0,0.2352,11.0,,,,,20260116.0,35.0,245.0
ACTG,82.0,,,3.7100000381469727,,0.353,43.0,0.3333,25.0,,,,,,,0.4418,35.0,0.3935,24.0,,,,,,,20251121.0,35.0,189.0
ACVA,104.0,,,16.170000076293945,,0.3134,17.0,0.2837,4.0,0.4868,22.0,0.4404,,0.3939,,0.5106,51.0,0.5019,56.0,0.5451,31.0,0.5397,,0.5343,,20251121.0,35.0,189.0
ACWI,,,,124.56999969482422,,0.1263,48.0,0.0977,54.0,0.111,35.0,0.1324,49.0,0.1538,59.0,0.2223,81.0,0.1702,85.0,0.1135,28.0,0.1582,51.0,0.203,63.0,20270115.0,35.0,609.0
ACWV,,,,118.75,,0.0701,35.0,0.0864,73.0,0.0844,43.0,0.1266,72.0,0.1687,85.0,0.1374,79.0,0.1152,83.0,0.0719,33.0,0.1087,42.0,0.1455,51.0,20260116.0,35.0,245.0
ACWX,,,,60.130001068115234,,0.1084,31.0,0.0773,39.0,0.1013,13.0,0.1558,60.0,0.2102,76.0,0.1946,71.0,0.1327,77.0,0.104,11.0,0.1376,21.0,0.1711,37.0,20251219.0,35.0,217.0
ACXP,78.0,,,0.37720000743865967,,0.2386,,0.4356,,,,,,,,1.1892,,0.9388,,,,,,,,20260116.0,35.0,245.0
ADAP,202.0,,,0.2849000096321106,,0.5352,34.0,0.799,59.0,,,,,,,1.096,91.0,1.0674,89.0,,,,,,,20251219.0,35.0,217.0
ADBE,83.0,,,403.3999938964844,,0.2255,40.0,0.159,14.0,0.6153,95.0,0.612,95.0,0.6087,95.0,0.4048,81.0,0.2627,56.0,0.3541,74.0,0.3598,77.0,0.3655,76.0,20271217.0,7.0,945.0
ADC,112.0,,,75.4800033569336,,0.1447,37.0,0.1675,38.0,0.1483,7.0,0.2017,24.0,0.2552,59.0,0.2026,56.0,0.2073,63.0,0.1404,7.0,0.1889,20.0,0.2373,52.0,20260116.0,35.0,245.0
ADCT,208.0,,,3.509999990463257,,0.6298,63.0,1.6102,99.0,0.8253,69.0,0.9674,81.0,1.1095,91.0,1.411,100.0,1.0971,97.0,1.7997,99.0,1.4546,99.0,1.1095,95.0,20260116.0,35.0,245.0
ADEA,105.0,,,12.670000076293945,,0.2705,,0.2054,,0.5385,,,,,,0.4995,,0.3917,,0.5385,,,,,,20251219.0,35.0,217.0
ADI,104.0,,,215.4499969482422,,0.3673,77.0,0.2843,72.0,0.3067,59.0,0.3076,57.0,0.3086,57.0,0.4793,91.0,0.3697,89.0,0.3361,81.0,0.3371,77.0,0.3381,66.0,20270617.0,7.0,762.0
ADM,119.0,,,48.099998474121094,,0.1126,10.0,0.1567,23.0,0.2479,52.0,0.2498,51.0,0.2517,51.0,0.309,74.0,0.2713,82.0,0.2024,21.0,0.2658,52.0,0.3293,80.0,20270115.0,7.0,609.0
ADMA,92.0,,,20.43000030517578,,0.3071,13.0,0.3315,7.0,0.4161,1.0,0.4422,1.0,0.4684,3.0,0.5789,36.0,0.5809,37.0,0.584,13.0,0.6017,16.0,0.6194,20.0,20270115.0,35.0,609.0
ADNT,126.0,,,15.170000076293945,,0.4938,63.0,0.3,28.0,0.5057,51.0,0.5106,52.0,0.5155,53.0,0.5668,59.0,0.5,71.0,0.5586,62.0,0.5602,62.0,0.5619,62.0,20260116.0,35.0,245.0
ADP,125.0,,,325.79998779296875,,0.1016,17.0,0.1174,19.0,0.169,40.0,0.1822,49.0,0.1953,55.0,0.2133,66.0,0.2054,73.0,0.2278,67.0,0.2258,57.0,0.2239,41.0,20270115.0,7.0,609.0
ADPT,112.0,,,9.550000190734863,,0.2811,5.0,0.4685,18.0,0.7153,33.0,0.9256,67.0,1.1359,87.0,0.8434,77.0,0.8207,95.0,0.7947,65.0,0.9218,82.0,1.0489,93.0,20260116.0,35.0,245.0
ADSE,,,,10.710000038146973,,1.1308,,1.2041,,,,,,1.1138,,0.4908,,0.6435,,,,,,1.1138,,20251121.0,35.0,189.0
ADSK,96.0,,,295.260009765625,,0.1316,6.0,0.2207,28.0,0.2363,7.0,0.2417,9.0,0.2471,11.0,0.2891,25.0,0.2633,36.0,0.3134,7.0,0.318,7.0,0.3225,8.0,20270617.0,7.0,762.0
ADT,96.0,,,8.550000190734863,,0.3208,56.0,0.2321,28.0,0.2462,12.0,0.3403,32.0,0.4344,51.0,0.2957,26.0,0.2782,35.0,0.3497,41.0,0.3444,36.0,0.3391,33.0,20251121.0,35.0,189.0
ADTN,208.0,,,8.4399995803833,,0.4101,69.0,0.3589,61.0,0.4638,67.0,0.5217,78.0,0.5797,86.0,0.5494,87.0,0.5334,96.0,0.5389,94.0,0.5794,97.0,0.62,98.0,20251121.0,35.0,189.0
ADUS,99.0,,,111.19999694824219,,0.2846,50.0,0.2515,28.0,0.2933,14.0,0.2887,11.0,0.2841,11.0,0.3217,36.0,0.3088,20.0,0.3291,20.0,0.324,18.0,0.3189,17.0,20260116.0,35.0,245.0
ADV,88.0,,,1.149999976158142,,0.9821,95.0,0.8327,91.0,,,,,,,0.8208,100.0,0.7841,100.0,,,,,,,20251121.0,35.0,189.0
ADVM,211.0,,,2.430000066757202,,0.6532,56.0,0.6506,44.0,,,,,,,0.8981,74.0,0.9516,89.0,,,,,,,20251219.0,35.0,217.0
AEE,110.0,,,97.1500015258789,,0.1552,52.0,0.1531,50.0,0.174,45.0,0.1754,36.0,0.1768,33.0,0.2057,74.0,0.2046,80.0,0.1908,65.0,0.1874,48.0,0.1839,34.0,20260116.0,35.0,245.0
AEG,845.0,,,7.320000171661377,,0.1592,15.0,0.156,45.0,0.3462,53.0,,,,,0.348,62.0,0.2151,69.0,0.4042,66.0,,,,,20260116.0,35.0,245.0
AEHR,141.0,,,9.65999984741211,,0.7725,,0.6079,,0.6903,,0.7077,,0.7251,,0.9802,,0.7526,,0.7308,,0.8519,,0.973,,20270115.0,35.0,609.0
AEIS,111.0,,,115.58000183105469,,0.272,25.0,0.2523,14.0,0.4043,36.0,0.4128,37.0,0.4214,40.0,0.5827,79.0,0.4473,67.0,0.4293,48.0,0.439,51.0,0.4487,53.0,20260116.0,35.0,245.0
AEM,110.0,,,124.27999877929688,,0.3569,50.0,0.2295,18.0,0.3461,34.0,0.3385,31.0,0.3309,27.0,0.3796,41.0,0.2948,35.0,0.3651,34.0,0.3607,30.0,0.3562,24.0,20270617.0,7.0,762.0
AEO,83.0,,,10.420000076293945,,0.4525,69.0,0.5588,91.0,0.5716,82.0,0.5614,81.0,0.5511,79.0,0.6334,93.0,0.5046,89.0,0.421,67.0,0.5033,84.0,0.5856,90.0,20270115.0,7.0,609.0
AEP,110.0,,,103.18000030517578,,0.1511,46.0,0.1516,44.0,0.1918,66.0,0.1956,64.0,0.1994,61.0,0.2159,78.0,0.2037,74.0,0.1289,18.0,0.1907,44.0,0.2525,68.0,20270115.0,35.0,609.0
AER,97.0,,,115.80999755859375,,0.1224,11.0,0.1537,10.0,0.2293,18.0,0.2214,14.0,0.2135,11.0,0.3005,46.0,0.2701,46.0,0.2684,25.0,0.2822,28.0,0.2961,34.0,20270115.0,35.0,609.0
AES,95.0,,,10.180000305175781,,0.5313,88.0,0.3766,81.0,0.4613,85.0,0.4461,82.0,0.4309,81.0,0.4965,88.0,0.4131,87.0,0.3778,74.0,0.4692,85.0,0.5607,92.0,20270115.0,7.0,609.0
AESI,99.0,,,12.239999771118164,,0.2022,,0.327,,0.5578,,0.5386,,0.5194,,0.5585,,0.4901,,0.4719,,0.5359,,0.5999,,20260116.0,35.0,245.0
AETH,,,,38.37480163574219,,0.5481,,0.1555,,0.8044,,0.8492,,0.894,,0.4782,,0.2075,,0.603,,0.6134,,0.6238,,20251219.0,35.0,217.0
AEVA,76.0,,,17.31999969482422,,0.9255,70.0,0.9714,86.0,1.1207,,1.0992,,1.0777,,1.0878,96.0,0.9648,92.0,0.925,,0.9435,,0.962,,20270115.0,35.0,609.0
AEYE,83.0,,,11.930000305175781,,0.4483,,0.4821,,0.8508,,0.8504,,0.85,,0.8657,,0.7877,,0.8657,,0.878,,0.8903,,20251219.0,35.0,217.0
AFCG,82.0,,,5.139999866485596,,0.4831,,0.3617,,,,,,1.4193,,0.5481,,0.4786,,,,,,1.4193,,20260116.0,35.0,245.0
AFG,119.0,,,124.8499984741211,,0.1831,54.0,0.1694,56.0,0.1918,39.0,0.1928,36.0,0.1938,34.0,0.2719,75.0,0.2241,71.0,0.1894,41.0,0.2156,56.0,0.2419,64.0,20251219.0,35.0,217.0
AFK,,,,19.3799991607666,,0.149,,0.221,,0.2134,,0.3108,,0.4083,,0.2504,,0.2339,,0.2134,,0.3108,,0.4083,,20251219.0,35.0,217.0
AFL,118.0,,,103.80000305175781,,0.1444,36.0,0.1486,37.0,0.1884,43.0,0.183,37.0,0.1777,30.0,0.2577,70.0,0.2246,71.0,0.1752,27.0,0.2167,47.0,0.2582,57.0,20270115.0,7.0,609.0
AFMDQ,,,,0.03400000184774399,,5.1237,,4.9092,,,,,,,,0.0,,0.0,,,,,,,,,,
AFRM,117.0,,,52.900001525878906,,0.2963,2.0,0.4222,2.0,0.5932,6.0,0.5905,6.0,0.5878,5.0,0.8767,45.0,0.6963,39.0,0.6899,18.0,0.7006,21.0,0.7114,22.0,20270115.0,7.0,609.0
AFYA,82.0,,,18.520000457763672,,0.2296,14.0,0.2833,14.0,,,,,,,0.3442,21.0,0.3087,13.0,,,,,,,20251219.0,35.0,217.0
AG,103.0,,,6.880000114440918,,0.7403,82.0,0.5699,77.0,0.5697,57.0,0.5589,54.0,0.5481,52.0,0.666,70.0,0.5454,72.0,0.5515,27.0,0.5722,36.0,0.5929,48.0,20270115.0,7.0,609.0
AGCO,117.0,,,98.45999908447266,,0.27,52.0,0.2144,35.0,0.3503,70.0,0.3478,68.0,0.3452,66.0,0.4708,90.0,0.3867,90.0,0.3681,77.0,0.3754,75.0,0.3828,72.0,20251121.0,35.0,189.0
AGEN,84.0,,,4.130000114440918,,1.7555,98.0,1.3208,96.0,1.8378,96.0,1.606,94.0,1.3742,92.0,1.0819,90.0,1.0586,93.0,1.1449,81.0,1.2138,84.0,1.2827,89.0,20251121.0,35.0,189.0
AGG,,,,97.5199966430664,,0.0585,83.0,0.0324,65.0,0.0588,81.0,0.059,74.0,0.0592,60.0,0.0548,79.0,0.0442,82.0,0.0754,93.0,0.065,81.0,0.0547,38.0,20251219.0,35.0,217.0
AGGY,,,,42.880001068115234,,0.0378,,0.0313,,,,,,,,0.0623,,0.0459,,,,,,,,20260116.0,35.0,245.0
AGI,104.0,,,27.350000381469727,,0.4041,50.0,0.248,8.0,0.3718,17.0,0.3644,14.0,0.357,12.0,0.4357,39.0,0.338,28.0,0.4041,21.0,0.3948,14.0,0.3855,9.0,20270115.0,35.0,609.0
AGIO,110.0,,,32.630001068115234,,0.2436,10.0,0.4034,33.0,0.5873,47.0,0.59,47.0,0.5928,49.0,0.6196,62.0,0.5826,69.0,0.6289,65.0,0.6162,61.0,0.6035,57.0,20251219.0,35.0,217.0
AGIX,,,,29.34000015258789,,0.2213,11.0,0.1499,100.0,0.2682,,,,,,0.3771,23.0,0.2548,100.0,0.2682,,,,,,,,
AGL,98.0,,,2.25,,0.6441,76.0,0.6219,76.0,0.7814,72.0,0.7826,71.0,0.7838,77.0,1.0388,95.0,0.9664,100.0,1.517,100.0,1.2892,100.0,1.0614,100.0,20270115.0,35.0,609.0
AGM,102.0,,,186.42999267578125,,0.2962,51.0,0.1781,10.0,0.2253,6.0,0.266,13.0,0.3067,28.0,0.2901,28.0,0.2677,33.0,0.2957,32.0,0.2938,21.0,0.2918,15.0,20251121.0,35.0,189.0
AGNC,127.0,,,8.829999923706055,,0.1501,45.0,0.1768,61.0,0.2477,76.0,0.234,68.0,0.2203,56.0,0.2554,71.0,0.2503,76.0,0.1867,49.0,0.317,80.0,0.4474,90.0,20270115.0,7.0,609.0
AGNG,,,,31.524700164794922,,0.1229,,0.1573,,0.1346,,,,,,0.1831,,0.1533,,0.1346,,,,,,20260116.0,35.0,245.0
AGO,96.0,,,84.80000305175781,,0.1315,15.0,0.165,23.0,0.2438,32.0,0.2521,33.0,0.2604,35.0,0.2695,46.0,0.2291,41.0,0.268,36.0,0.2865,37.0,0.305,39.0,20260116.0,35.0,245.0
AGQ,,,,44.66999816894531,,0.7677,88.0,0.2743,32.0,0.5802,63.0,0.5933,66.0,0.6063,68.0,0.6043,64.0,0.3391,45.0,0.564,50.0,0.5864,48.0,0.6088,45.0,20270115.0,7.0,609.0
AGRO,82.0,,,9.15999984741211,,0.1657,14.0,0.2471,28.0,0.4957,76.0,,,,,0.3916,73.0,0.3023,38.0,0.4957,83.0,,,,,20251219.0,35.0,217.0
AGS,89.0,,,12.239999771118164,,0.0401,7.0,0.0518,8.0,,,,,,,0.0571,7.0,0.0638,6.0,,,,,,,20260116.0,35.0,245.0
AGX,180.0,,,209.9600067138672,,0.2929,57.0,0.4917,92.0,0.8884,98.0,0.8566,98.0,0.8247,96.0,0.7265,100.0,0.6381,100.0,0.6844,100.0,0.6941,100.0,0.7037,100.0,20260116.0,35.0,245.0
AGYS,133.0,,,108.19999694824219,,0.2727,32.0,0.2843,24.0,0.3377,22.0,0.3674,30.0,0.3971,40.0,0.6184,83.0,0.4558,60.0,0.4965,73.0,0.4946,72.0,0.4927,72.0,20260116.0,35.0,245.0
AGZ,,,,108.41000366210938,,0.0482,,0.021,,,,,,0.1012,,0.034,,0.0322,,,,,,0.1012,,20251121.0,35.0,189.0
AHCO,98.0,,,8.75,,0.4668,57.0,0.3962,31.0,0.4796,15.0,0.5635,41.0,0.6474,69.0,0.5741,36.0,0.4983,35.0,0.568,45.0,0.53,26.0,0.492,15.0,20270115.0,35.0,609.0
AHH,104.0,,,6.96999979019165,,0.2631,70.0,0.2519,70.0,0.2265,28.0,0.2286,18.0,0.2306,18.0,0.3449,90.0,0.315,88.0,0.2265,33.0,0.2286,20.0,0.2306,16.0,20251121.0,35.0,189.0
