symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days
ACHR,78.0,,,12.1899995803833,,1.1257,,0.8701,,0.8296,,0.8386,,0.8476,,1.1868,,1.0561,,0.7746,,0.7792,,0.7837,,20270115.0,7.0,609.0
ACHV,66.0,,,2.7300000190734863,,0.9748,,0.7534,,1.3107,,,,,,0.709,,0.7168,,1.3107,,,,,,20251219.0,35.0,217.0
ACI,128.0,,,21.899999618530273,,0.2595,26.0,0.2338,18.0,0.2468,7.0,0.2279,3.0,0.209,3.0,0.2943,15.0,0.2809,20.0,0.2017,4.0,0.2475,2.0,0.2933,3.0,20270115.0,7.0,609.0
ACIC,78.0,,,11.0,,0.4508,,0.4242,,0.4489,,0.3766,,0.3042,,0.3432,,0.3988,,0.4074,,0.4266,,0.4459,,20251121.0,35.0,189.0
ACIO,,,,40.25,,0.1383,,0.0768,,,,,,,,0.1486,,0.1179,,,,,,,,20251121.0,35.0,189.0
ACIU,64.0,,,1.5700000524520874,,0.4225,30.0,0.5652,39.0,,,,,,,0.5195,4.0,0.6033,11.0,,,,,,,20251121.0,35.0,189.0
ACIW,78.0,,,48.77000045776367,,0.8623,97.0,0.4525,87.0,0.3386,48.0,0.3376,46.0,0.3365,47.0,0.4103,75.0,0.3464,69.0,0.3061,38.0,0.322,46.0,0.338,56.0,20251121.0,35.0,189.0
ACLS,95.0,,,62.66999816894531,,0.5547,65.0,0.3841,30.0,0.648,83.0,0.5597,64.0,0.4714,33.0,0.5669,60.0,0.4965,57.0,0.5339,61.0,0.5334,60.0,0.533,59.0,20251219.0,35.0,217.0
ACLX,78.0,,,58.45000076293945,,0.4382,,1.0936,,0.8019,,0.7562,,0.7104,,0.6222,,0.6534,,0.6068,,0.6392,,0.6717,,20251219.0,35.0,217.0
ACM,102.0,,,108.27999877929688,,0.2067,37.0,0.1682,14.0,0.2673,30.0,0.2564,22.0,0.2455,17.0,0.2689,37.0,0.2635,53.0,0.2626,16.0,0.2732,23.0,0.2838,32.0,20260417.0,35.0,336.0
ACMR,79.0,,,24.329999923706055,,0.8941,84.0,0.6599,71.0,0.5609,48.0,0.5552,46.0,0.5496,46.0,0.8175,66.0,0.6275,72.0,0.6679,55.0,0.6708,54.0,0.6738,54.0,20270115.0,35.0,609.0
ACN,57.0,,,323.2099914550781,,0.2713,71.0,0.1517,31.0,0.229,49.0,0.224,45.0,0.2189,42.0,0.2987,75.0,0.2395,72.0,0.2469,57.0,0.2764,66.0,0.3058,71.0,20270115.0,7.0,609.0
ACNB,113.0,,,44.16999816894531,,0.1494,,0.192,,0.3274,,0.3076,,0.2877,,0.2983,,0.3224,,0.3259,,0.3086,,0.2912,,20260116.0,35.0,245.0
ACNT,373.0,,,11.979999542236328,,0.4996,,0.4068,,,,,,,,0.2805,,0.3066,,,,,,,,20251219.0,35.0,217.0
ACR,72.0,,,18.770000457763672,,0.0682,1.0,0.3232,60.0,0.4307,,,,,,0.4017,66.0,0.3987,82.0,0.39,,,,,,20251121.0,35.0,189.0
ACRE,93.0,,,4.800000190734863,,0.7948,98.0,0.4198,93.0,0.4103,75.0,0.3498,62.0,0.2893,51.0,0.468,94.0,0.3949,94.0,0.4103,84.0,0.3498,68.0,0.2893,52.0,20251121.0,35.0,189.0
ACRS,78.0,,,1.2200000286102295,,0.5353,49.0,0.7133,65.0,2.7921,97.0,,,,,1.1079,76.0,0.912,75.0,2.7921,98.0,,,,,20251219.0,35.0,217.0
ACT,101.0,,,36.2400016784668,,0.1988,47.0,0.1915,40.0,0.2901,48.0,0.3176,53.0,0.345,61.0,0.221,36.0,0.2229,40.0,0.2901,45.0,0.2668,14.0,0.2435,8.0,20260116.0,35.0,245.0
ACTG,64.0,,,3.7100000381469727,,0.9588,95.0,0.5281,70.0,0.4463,14.0,,,,,0.4388,35.0,0.3853,21.0,0.4463,13.0,,,,,20251121.0,35.0,189.0
ACVA,86.0,,,16.93000030517578,,0.2324,7.0,0.3766,27.0,0.4336,13.0,0.494,,0.5544,,0.5233,57.0,0.5085,56.0,0.479,7.0,0.4988,,0.5187,,20251121.0,35.0,189.0
ACWI,,,,123.4499969482422,,0.131,52.0,0.084,42.0,0.1199,44.0,0.1376,52.0,0.1554,59.0,0.2205,80.0,0.1691,85.0,0.1173,35.0,0.1596,52.0,0.2019,62.0,20270115.0,35.0,609.0
ACWV,,,,117.58999633789062,,0.1333,82.0,0.0808,68.0,0.0732,28.0,0.1322,75.0,0.1911,90.0,0.1377,79.0,0.1138,82.0,0.0694,28.0,0.1071,38.0,0.1448,50.0,20260116.0,35.0,245.0
ACWX,,,,58.93000030517578,,0.0894,21.0,0.0635,24.0,0.1104,22.0,0.1484,54.0,0.1864,69.0,0.1937,70.0,0.1324,77.0,0.106,13.0,0.1425,27.0,0.179,46.0,20251219.0,35.0,217.0
ACXP,60.0,,,0.3729999959468841,,0.8841,,0.8876,,,,,,,,1.2367,,1.0384,,,,,,,,20260116.0,35.0,245.0
ADAP,184.0,,,0.2649999856948852,,1.1939,91.0,1.1556,90.0,,,,,,,1.1697,91.0,1.1064,92.0,,,,,,,20251219.0,35.0,217.0
ADBE,65.0,,,404.69000244140625,,0.1906,28.0,0.1341,7.0,0.2408,26.0,0.2416,26.0,0.2425,27.0,0.4081,81.0,0.2677,60.0,0.3464,68.0,0.352,70.0,0.3575,70.0,20271217.0,7.0,945.0
ADC,94.0,,,73.91999816894531,,0.216,68.0,0.1896,54.0,0.14,4.0,0.1637,4.0,0.1874,15.0,0.2016,56.0,0.2072,63.0,0.202,48.0,0.1953,26.0,0.1886,11.0,20260116.0,35.0,245.0
ADCT,190.0,,,1.690000057220459,,2.0228,99.0,1.2239,96.0,,,,,,,1.3465,98.0,1.0476,96.0,,,,,,,20260116.0,35.0,245.0
ADEA,87.0,,,13.739999771118164,,0.3749,,0.2702,,,,,,,,0.499,,0.3957,,,,,,,,20251219.0,35.0,217.0
ADI,86.0,,,227.1199951171875,,0.3859,80.0,0.233,51.0,0.4595,91.0,0.453,91.0,0.4464,90.0,0.479,91.0,0.3737,89.0,0.2945,64.0,0.3308,75.0,0.3671,83.0,20270617.0,7.0,762.0
ADM,101.0,,,48.86000061035156,,0.3025,76.0,0.2589,76.0,0.2292,41.0,0.2598,57.0,0.2905,69.0,0.3047,74.0,0.2709,82.0,0.3341,89.0,0.301,77.0,0.2678,32.0,20270115.0,7.0,609.0
ADMA,74.0,,,19.200000762939453,,0.727,78.0,0.863,89.0,0.4553,2.0,0.5076,5.0,0.5599,10.0,0.6053,40.0,0.5922,40.0,0.6068,17.0,0.5833,11.0,0.5597,8.0,20270115.0,35.0,609.0
ADNT,108.0,,,15.489999771118164,,0.6822,83.0,0.564,83.0,0.4965,49.0,0.506,51.0,0.5154,53.0,0.5632,59.0,0.5036,71.0,0.551,59.0,0.556,62.0,0.5611,62.0,20260116.0,35.0,245.0
ADP,107.0,,,315.8500061035156,,0.1178,26.0,0.1448,43.0,0.1571,28.0,0.1565,26.0,0.1559,23.0,0.2162,68.0,0.2063,73.0,0.2336,70.0,0.2312,62.0,0.2287,46.0,20270115.0,7.0,609.0
ADPT,94.0,,,8.90999984741211,,0.5592,40.0,0.598,41.0,0.9098,63.0,0.901,63.0,0.8921,63.0,0.9059,87.0,0.8559,100.0,1.0157,89.0,0.8356,73.0,0.6555,26.0,20260116.0,35.0,245.0
ADSE,,,,12.079999923706056,,0.5048,,0.7059,,,,,,1.0753,,0.4256,,0.5756,,,,,,1.0753,,20251121.0,35.0,189.0
ADSK,78.0,,,295.7799987792969,,0.1929,20.0,0.1769,9.0,0.4496,80.0,0.4562,81.0,0.4629,82.0,0.3218,40.0,0.2659,37.0,0.3089,5.0,0.3194,7.0,0.33,14.0,20270617.0,7.0,762.0
ADT,78.0,,,8.470000267028809,,0.1871,18.0,0.2168,22.0,0.2775,20.0,0.2851,21.0,0.2927,22.0,0.2881,24.0,0.2752,34.0,0.3323,37.0,0.3232,32.0,0.314,27.0,20251121.0,35.0,189.0
ADTN,190.0,,,8.1899995803833,,0.6507,91.0,0.5455,91.0,0.4644,67.0,0.4651,66.0,0.4659,65.0,0.5573,87.0,0.5392,96.0,0.5459,94.0,0.5396,92.0,0.5334,88.0,20251121.0,35.0,189.0
ADUS,81.0,,,109.9000015258789,,0.2732,46.0,0.2641,34.0,0.3429,32.0,0.3491,32.0,0.3554,39.0,0.3216,36.0,0.3069,19.0,0.3334,23.0,0.3362,24.0,0.3391,27.0,20260116.0,35.0,245.0
ADV,70.0,,,1.090000033378601,,1.4202,100.0,1.259,100.0,,,,,,,0.7696,100.0,0.7362,100.0,,,,,,,20251121.0,35.0,189.0
ADVM,193.0,,,2.049999952316284,,1.2245,94.0,1.5046,99.0,,,,,,,0.8753,73.0,0.9369,87.0,,,,,,,20251219.0,35.0,217.0
AEE,92.0,,,96.81999969482422,,0.227,82.0,0.1564,53.0,0.1514,26.0,0.2042,61.0,0.2571,81.0,0.2056,74.0,0.2037,80.0,0.1966,69.0,0.1951,56.0,0.1936,43.0,20260116.0,35.0,245.0
AEG,827.0,,,6.96999979019165,,0.1829,22.0,0.1402,34.0,,,,,,,0.3519,63.0,0.2136,69.0,,,,,,,20260116.0,35.0,245.0
AEHR,123.0,,,9.289999961853027,,0.4327,,0.4154,,0.631,,0.6526,,0.6741,,0.9739,,0.7485,,0.686,,0.7855,,0.885,,20270115.0,35.0,609.0
AEIS,93.0,,,118.76000213623048,,0.2745,25.0,0.2484,13.0,0.5059,66.0,0.5624,75.0,0.6188,83.0,0.5827,79.0,0.4487,67.0,0.4257,47.0,0.4205,43.0,0.4153,40.0,20260116.0,35.0,245.0
AEM,92.0,,,106.51000213623048,,0.637,90.0,0.2741,37.0,0.317,23.0,0.3248,25.0,0.3327,28.0,0.3779,41.0,0.2947,35.0,0.3545,28.0,0.3528,25.0,0.3511,21.0,20270617.0,7.0,762.0
AEO,65.0,,,11.979999542236328,,0.7517,93.0,0.4972,85.0,0.6405,88.0,0.6378,88.0,0.6351,87.0,0.6295,93.0,0.4937,87.0,0.3995,56.0,0.4736,77.0,0.5478,86.0,20270115.0,7.0,609.0
AEP,92.0,,,101.61000061035156,,0.3344,93.0,0.2034,76.0,0.1942,67.0,0.328,94.0,0.4619,97.0,0.2171,78.0,0.2037,74.0,0.1544,32.0,0.2098,62.0,0.2653,75.0,20270115.0,35.0,609.0
AER,79.0,,,113.58999633789062,,0.0719,3.0,0.1604,12.0,0.3055,41.0,0.2629,28.0,0.2202,14.0,0.3024,46.0,0.2717,46.0,0.2801,28.0,0.2932,33.0,0.3064,37.0,20270115.0,35.0,609.0
AES,77.0,,,12.399999618530272,,0.5261,87.0,0.4084,84.0,0.4364,82.0,0.4244,79.0,0.4123,78.0,0.464,87.0,0.4008,87.0,0.3057,53.0,0.4064,77.0,0.5071,89.0,20270115.0,7.0,609.0
AESI,81.0,,,12.770000457763672,,0.5793,,0.4204,,0.4942,,0.4964,,0.4986,,0.5758,,0.4899,,0.5402,,0.5328,,0.5254,,20260116.0,35.0,245.0
AETH,,,,38.52299880981445,,1.1695,,0.4007,,0.6624,,0.6546,,0.6468,,0.5085,,0.2139,,0.6847,,0.6742,,0.6637,,20251219.0,35.0,217.0
AEVA,58.0,,,17.030000686645508,,1.03,80.0,1.4151,98.0,1.6892,,1.8423,,1.9954,,1.0536,93.0,0.9338,91.0,0.9433,,0.9545,,0.9657,,20270115.0,35.0,609.0
AEYE,65.0,,,13.010000228881836,,0.9183,,0.8048,,0.895,,0.9988,,1.1027,,0.864,,0.7971,,0.7286,,0.7867,,0.8447,,20251219.0,35.0,217.0
AFCG,64.0,,,5.260000228881836,,0.5108,,0.4666,,0.2967,,0.4136,,0.5305,,0.543,,0.4686,,0.2967,,0.4136,,0.5305,,20260116.0,35.0,245.0
AFG,101.0,,,124.19000244140624,,0.4437,93.0,0.2041,70.0,0.1884,37.0,0.1968,39.0,0.2051,43.0,0.2722,75.0,0.2261,72.0,0.1865,39.0,0.2087,52.0,0.2309,60.0,20251219.0,35.0,217.0
AFK,,,,18.43000030517578,,0.2374,,0.2638,,0.2493,,0.302,,0.3548,,0.251,,0.2275,,0.2493,,0.302,,0.3548,,20251219.0,35.0,217.0
AFL,100.0,,,105.77999877929688,,0.1622,43.0,0.1603,44.0,0.1897,44.0,0.1788,34.0,0.1679,24.0,0.2566,70.0,0.2247,71.0,0.2323,61.0,0.2272,54.0,0.2221,36.0,20270115.0,7.0,609.0
AFMD,183.0,,,0.0850000008940696,,9.5881,100.0,2.4089,100.0,,,,,,,2.5923,100.0,1.1034,97.0,,,,,,,20260116.0,35.0,245.0
AFRM,99.0,,,51.75,,1.571,93.0,0.7035,44.0,0.6116,9.0,0.6096,8.0,0.6075,9.0,0.8928,49.0,0.7083,43.0,0.6907,18.0,0.6885,18.0,0.6863,19.0,20270115.0,7.0,609.0
AFYA,64.0,,,19.350000381469727,,0.2389,16.0,0.4766,66.0,0.3803,3.0,,,,,0.3589,28.0,0.316,13.0,0.3803,5.0,,,,,20251219.0,35.0,217.0
AG,85.0,,,5.659999847412109,,0.9248,93.0,0.6657,89.0,0.5397,48.0,0.5449,50.0,0.5501,53.0,0.648,65.0,0.5365,68.0,0.6691,76.0,0.6527,73.0,0.6364,67.0,20270115.0,7.0,609.0
AGCO,99.0,,,105.70999908447266,,0.3872,77.0,0.2497,50.0,0.2568,28.0,0.3088,51.0,0.3609,71.0,0.4752,91.0,0.3941,91.0,0.3225,60.0,0.3222,53.0,0.3218,47.0,20251121.0,35.0,189.0
AGEN,66.0,,,3.380000114440918,,1.2491,93.0,1.2591,95.0,1.7612,95.0,1.8716,97.0,1.982,99.0,1.0453,88.0,1.0569,93.0,4.285,100.0,2.737,100.0,1.1891,85.0,20251121.0,35.0,189.0
AGG,,,,97.5999984741211,,0.0582,83.0,0.0352,72.0,0.033,28.0,0.0492,56.0,0.0653,68.0,0.0543,78.0,0.0439,82.0,0.0324,33.0,0.0652,81.0,0.098,88.0,20251219.0,35.0,217.0
AGGY,,,,42.91999816894531,,0.0587,,0.0321,,,,,,,,0.0629,,0.0455,,,,,,,,20260116.0,35.0,245.0
AGI,86.0,,,24.540000915527344,,0.6011,80.0,0.2806,18.0,0.2929,1.0,0.3426,9.0,0.3923,20.0,0.433,38.0,0.3349,28.0,0.401,20.0,0.3967,15.0,0.3924,12.0,20270115.0,35.0,609.0
AGIO,92.0,,,28.260000228881836,,0.4924,55.0,0.4,32.0,0.4909,23.0,0.5323,32.0,0.5737,44.0,0.623,63.0,0.5846,70.0,0.6396,68.0,0.6763,77.0,0.713,86.0,20251219.0,35.0,217.0
AGL,80.0,,,2.549999952316284,,1.5474,99.0,1.5373,100.0,0.698,63.0,0.6854,61.0,0.6729,67.0,1.0842,97.0,0.9901,100.0,0.8185,90.0,0.8516,91.0,0.8848,94.0,20270115.0,35.0,609.0
AGM,84.0,,,196.5099945068359,,0.2491,39.0,0.2533,40.0,0.2325,8.0,0.2529,9.0,0.2733,15.0,0.285,26.0,0.2659,32.0,0.2727,17.0,0.2688,9.0,0.2648,4.0,20251121.0,35.0,189.0
AGNC,109.0,,,9.079999923706056,,0.2158,69.0,0.1771,61.0,0.1789,53.0,0.2344,68.0,0.2898,77.0,0.2468,69.0,0.2468,74.0,0.2919,78.0,0.2891,72.0,0.2863,43.0,20270115.0,7.0,609.0
AGNG,,,,30.799999237060547,,0.178,,0.1123,,0.1357,,,,,,0.1821,,0.15,,0.1357,,,,,,20260116.0,35.0,245.0
AGO,78.0,,,86.52999877929688,,0.1633,25.0,0.265,57.0,0.2477,33.0,0.2482,31.0,0.2486,30.0,0.2729,47.0,0.2313,42.0,0.2919,44.0,0.2883,38.0,0.2847,33.0,20260116.0,35.0,245.0
AGQ,,,,39.369998931884766,,0.5252,61.0,0.2551,26.0,0.5086,45.0,0.5246,48.0,0.5405,52.0,0.5923,60.0,0.3379,45.0,0.5549,48.0,0.5801,47.0,0.6054,44.0,20270115.0,7.0,609.0
AGRO,64.0,,,8.920000076293945,,0.3195,59.0,0.3197,59.0,0.2787,3.0,0.357,25.0,0.4353,57.0,0.4039,75.0,0.3129,46.0,0.2787,2.0,0.357,31.0,0.4353,65.0,20251219.0,35.0,217.0
AGS,71.0,,,12.170000076293944,,0.0554,11.0,0.0678,10.0,,,,,,,0.0575,7.0,0.0631,5.0,,,,,,,20260116.0,35.0,245.0
AGX,162.0,,,183.32000732421875,,0.2377,40.0,0.4272,87.0,0.5361,83.0,0.5238,82.0,0.5115,79.0,0.746,100.0,0.6527,100.0,0.603,97.0,0.6113,97.0,0.6195,97.0,20260116.0,35.0,245.0
AGYS,115.0,,,82.72000122070312,,0.3431,48.0,0.2629,18.0,0.6143,84.0,0.62,86.0,0.6257,87.0,0.5484,75.0,0.4274,53.0,0.5293,81.0,0.531,81.0,0.5326,81.0,20260116.0,35.0,245.0
AGZ,,,,108.8000030517578,,0.0325,,0.0337,,,,,,0.1009,,0.0331,,0.0323,,,,,,0.1009,,20251121.0,35.0,189.0
AHCO,80.0,,,9.039999961853027,,0.653,82.0,0.5388,71.0,0.5192,27.0,0.5138,25.0,0.5084,28.0,0.5735,36.0,0.5041,38.0,0.5161,26.0,0.5034,16.0,0.4907,15.0,20270115.0,35.0,609.0
