symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
ACNB,82.0,,,39.47999954223633,,0.3908,,0.609,,0.5905,,0.5074,,0.4244,,0.4024,,0.354,,0.2984,,0.35,,0.4017,
ACNT,342.0,,,12.699999809265137,,0.1938,,0.3301,,,,,,,,0.2728,,0.3298,,,,,,,
ACR,41.0,,,17.56999969482422,,1.0273,100.0,0.8586,100.0,0.4835,,,,,,0.3913,62.0,0.3645,57.0,0.4835,,,,,
ACRE,62.0,,,3.680000066757202,,0.7927,98.0,0.8455,99.0,0.541,90.0,0.6052,93.0,0.6693,95.0,0.4226,94.0,0.3774,94.0,0.4395,88.0,0.5544,93.0,0.6693,96.0
ACRS,47.0,,,1.1799999475479126,,0.9752,86.0,1.0538,89.0,,,,,,,1.1846,81.0,0.9755,82.0,,,,,,
ACT,70.0,,,35.59000015258789,,0.5729,99.0,0.4744,97.0,0.3578,70.0,,,,,0.2309,40.0,0.2147,37.0,0.2816,35.0,,,,
ACTG,33.0,,,3.0199999809265137,,0.5221,71.0,0.8099,93.0,0.5265,33.0,0.5114,28.0,0.4964,25.0,0.4062,30.0,0.3846,21.0,0.5265,34.0,0.5114,28.0,0.4964,24.0
ACVA,55.0,,,14.34000015258789,,0.8941,94.0,1.0269,100.0,0.6016,44.0,0.69,,0.7784,,0.5377,63.0,0.5091,56.0,0.6257,73.0,0.6276,,0.6294,
ACWI,,,,112.6500015258789,,0.7333,99.0,0.5338,99.0,0.2325,93.0,0.2356,92.0,0.2387,90.0,0.2139,79.0,0.1636,83.0,0.1444,64.0,0.1836,74.0,0.2228,77.0
ACWX,,,,54.09000015258789,,0.6687,99.0,0.4179,99.0,0.1363,51.0,,,,,0.1983,72.0,0.1316,77.0,0.1363,53.0,,,,
ACXP,29.0,,,0.3819999992847442,,0.8865,,0.7891,,,,,,,,1.198,,1.0059,,,,,,,
ADAP,153.0,,,0.2339999973773956,,1.644,98.0,1.7979,99.0,,,,,,,1.1358,91.0,1.0667,89.0,,,,,,
ADBE,34.0,,,350.9100036621094,,0.6318,94.0,0.5595,97.0,0.3608,72.0,0.3515,70.0,0.3421,67.0,0.4103,81.0,0.2701,61.0,0.3669,81.0,0.3734,84.0,0.3798,83.0
ADC,63.0,,,76.58999633789062,,0.4582,98.0,0.4262,98.0,0.2626,64.0,0.3038,75.0,0.345,84.0,0.2014,56.0,0.2055,61.0,0.2318,65.0,0.2318,62.0,0.2319,46.0
ADCT,159.0,,,1.2100000381469729,,1.0845,89.0,1.0293,91.0,,,,,,,1.2598,96.0,1.0192,95.0,,,,,,
ADEA,56.0,,,11.850000381469728,,0.9125,,0.7644,,0.5522,,,,,,0.5985,,0.4191,,0.9387,,,,,
ADI,55.0,,,178.60000610351562,,1.4416,100.0,1.089,100.0,0.5571,95.0,0.5517,95.0,0.5463,94.0,0.4679,91.0,0.3712,89.0,0.3289,78.0,0.3689,86.0,0.4089,91.0
ADM,70.0,,,46.43000030517578,,0.7727,99.0,0.5531,99.0,0.4012,93.0,0.4278,95.0,0.4545,96.0,0.3143,75.0,0.2725,82.0,0.2141,28.0,0.2841,66.0,0.3541,89.0
ADMA,43.0,,,20.90999984741211,,0.9549,89.0,0.9283,91.0,0.6322,15.0,0.6415,16.0,0.6508,20.0,0.6116,41.0,0.5577,32.0,0.5346,6.0,0.5556,7.0,0.5765,11.0
ADNT,77.0,,,10.960000038146973,,1.3366,98.0,1.0577,99.0,0.7782,90.0,0.8583,94.0,0.9384,97.0,0.533,56.0,0.4965,70.0,0.7431,92.0,0.6704,85.0,0.5976,67.0
ADP,76.0,,,301.55999755859375,,0.6299,99.0,0.502,99.0,0.2457,79.0,0.2454,78.0,0.2451,76.0,0.2142,67.0,0.1958,65.0,0.2532,80.0,0.2506,75.0,0.2481,63.0
ADPT,63.0,,,7.820000171661377,,0.8249,74.0,1.2731,98.0,1.6883,97.0,1.5412,99.0,1.394,96.0,0.817,69.0,0.8466,100.0,0.9449,83.0,0.9192,82.0,0.8934,78.0
ADSE,,,,12.520000457763672,,1.0934,,1.0582,,,,,,1.1289,,0.4176,,0.5754,,,,,,0.9778,
ADSK,47.0,,,260.7099914550781,,0.7391,96.0,0.6151,98.0,0.3601,57.0,0.3462,53.0,0.3323,48.0,0.3176,38.0,0.2634,36.0,0.342,33.0,0.3466,34.0,0.3511,35.0
ADT,47.0,,,8.0600004196167,,0.5458,87.0,0.5825,95.0,0.3414,34.0,0.3489,33.0,0.3564,34.0,0.386,41.0,0.2936,38.0,0.3186,34.0,0.342,36.0,0.3654,38.0
ADTN,159.0,,,7.579999923706055,,1.048,99.0,0.9748,100.0,1.0655,100.0,1.0394,100.0,1.0132,100.0,0.6024,93.0,0.558,97.0,0.6394,99.0,0.6529,99.0,0.6664,99.0
ADUS,50.0,,,102.16999816894533,,0.401,77.0,0.4555,87.0,0.3749,46.0,0.3473,31.0,0.3197,23.0,0.3222,37.0,0.303,18.0,0.3521,36.0,0.3564,39.0,0.3607,42.0
ADV,39.0,,,1.190000057220459,,1.4171,100.0,1.2007,99.0,,,,,,,0.7324,94.0,0.7181,100.0,,,,,,
ADVM,162.0,,,3.430000066757202,,0.7807,71.0,1.206,95.0,4.8012,100.0,3.3654,100.0,1.9296,96.0,0.762,56.0,0.8127,69.0,1.2063,90.0,1.0887,79.0,0.9712,64.0
AEE,61.0,,,99.01000213623048,,0.4347,98.0,0.4572,99.0,0.2508,86.0,0.2496,83.0,0.2484,78.0,0.2121,79.0,0.2035,80.0,0.1759,52.0,0.204,64.0,0.2321,71.0
AEG,796.0,,,6.090000152587891,,0.8763,95.0,0.5989,97.0,,,,,,,0.3549,63.0,0.2111,68.0,,,,,,
AEHR,92.0,,,8.300000190734863,,1.7884,,1.4235,,0.8837,,1.0096,,1.1354,,1.0129,,0.7806,,0.7395,,0.8215,,0.9035,
AEIS,62.0,,,88.86000061035156,,1.3894,100.0,1.0749,100.0,0.8165,96.0,0.7248,93.0,0.633,85.0,0.5541,77.0,0.4448,66.0,0.5082,72.0,0.514,71.0,0.5197,72.0
AEM,61.0,,,118.38999938964844,,0.798,96.0,0.5745,96.0,0.4369,65.0,0.4337,63.0,0.4305,62.0,0.3585,36.0,0.2903,34.0,0.3627,32.0,0.3605,28.0,0.3582,25.0
AEO,34.0,,,10.649999618530272,,1.2483,100.0,1.1531,100.0,0.6189,87.0,0.6123,86.0,0.6058,85.0,0.6015,91.0,0.4738,83.0,0.4579,78.0,0.5196,86.0,0.5812,90.0
AEP,61.0,,,106.58000183105467,,0.3732,95.0,0.3964,96.0,0.2397,84.0,0.2428,84.0,0.246,82.0,0.2168,78.0,0.2015,74.0,0.1502,28.0,0.2197,71.0,0.2892,85.0
AER,48.0,,,95.75,,0.8955,95.0,0.6629,93.0,0.395,64.0,0.3842,61.0,0.3733,59.0,0.2975,44.0,0.2719,46.0,0.3347,48.0,0.3472,50.0,0.3597,52.0
AES,46.0,,,10.479999542236328,,0.9866,97.0,0.747,95.0,0.5004,88.0,0.5504,89.0,0.6004,91.0,0.481,88.0,0.4051,87.0,0.464,86.0,0.4532,84.0,0.4423,82.0
AESI,50.0,,,13.550000190734863,,1.3571,,1.1432,,0.8457,,0.8744,,0.903,,0.5534,,0.481,,0.4762,,0.5674,,0.6587,
AETH,,,,27.35099983215332,,0.0161,,0.0405,,0.5919,,0.6126,,0.6333,,0.5402,,0.2306,,0.6018,,0.6279,,0.654,
AEVA,27.0,,,7.179999828338623,,1.6329,98.0,1.2758,97.0,1.031,,1.0189,,1.0068,,0.9638,84.0,0.8589,68.0,0.7638,,0.7566,,0.7494,
AEYE,34.0,,,11.289999961853027,,1.4212,,1.3207,,1.1191,,1.0184,,0.9177,,0.952,,0.8262,,1.0503,,1.0306,,1.011,
AFCG,33.0,,,4.989999771118164,,1.1124,,0.987,,0.3408,,,,,,0.5126,,0.438,,0.3408,,,,,
AFG,70.0,,,128.50999450683594,,0.6864,97.0,0.5207,97.0,0.3184,83.0,0.347,87.0,0.3757,89.0,0.2657,73.0,0.2231,71.0,0.2528,71.0,0.2496,67.0,0.2465,65.0
AFK,,,,16.969999313354492,,0.8085,,0.4854,,0.3206,,0.3262,,0.3318,,0.2637,,0.2167,,0.3206,,0.3262,,0.3318,
AFL,69.0,,,108.51000213623048,,0.7169,96.0,0.5544,97.0,0.2552,70.0,0.2784,75.0,0.3015,80.0,0.2542,70.0,0.2193,69.0,0.1988,46.0,0.2394,59.0,0.28,65.0
AFMD,152.0,,,0.7910000085830688,,1.7107,98.0,1.6415,99.0,,,,,,,0.9297,75.0,0.9138,84.0,,,,,,
AFRM,68.0,,,40.779998779296875,,1.5252,93.0,1.4279,98.0,0.8481,53.0,0.8439,52.0,0.8397,51.0,0.8962,50.0,0.7304,50.0,0.7673,40.0,0.7774,41.0,0.7874,42.0
AFYA,33.0,,,17.959999084472656,,0.5626,81.0,0.501,70.0,0.5583,41.0,,,,,0.3615,30.0,0.3005,11.0,0.4348,17.0,,,,
AG,54.0,,,6.650000095367432,,1.3439,100.0,0.8976,99.0,0.7085,87.0,0.6502,77.0,0.5918,65.0,0.653,67.0,0.525,65.0,0.5915,49.0,0.5708,34.0,0.55,20.0
AGCO,68.0,,,85.83999633789062,,0.8909,100.0,0.8731,100.0,0.5099,96.0,0.4868,93.0,0.4638,90.0,0.4541,89.0,0.3903,91.0,0.338,65.0,0.391,82.0,0.4439,89.0
AGEN,35.0,,,1.7799999713897705,,1.3143,94.0,1.3781,96.0,,,,,1.8668,98.0,0.9033,83.0,0.9028,86.0,,,,,1.8668,98.0
AGG,,,,97.61000061035156,,0.102,98.0,0.1018,99.0,0.1009,96.0,0.1086,96.0,0.1162,96.0,0.0563,79.0,0.044,82.0,0.0427,61.0,0.0775,90.0,0.1123,94.0
AGGY,,,,42.720001220703125,,0.1659,,0.1249,,,,,,,,0.0651,,0.0466,,,,,,,
AGI,55.0,,,29.3799991607666,,0.8774,95.0,0.588,89.0,0.5014,57.0,0.4921,54.0,0.4828,51.0,0.3831,23.0,0.3239,22.0,0.4027,20.0,0.4142,22.0,0.4258,25.0
AGIO,61.0,,,27.520000457763672,,0.8752,90.0,0.9365,97.0,0.7967,86.0,0.7282,79.0,0.6596,66.0,0.6489,71.0,0.5811,69.0,0.7496,92.0,0.7839,95.0,0.8182,98.0
AGL,49.0,,,5.599999904632568,,1.3838,99.0,1.0243,97.0,0.9952,91.0,0.9736,90.0,0.9519,91.0,1.1059,99.0,0.8938,99.0,0.6911,78.0,0.7432,82.0,0.7952,86.0
AGM,53.0,,,171.4600067138672,,0.5746,87.0,0.6153,92.0,0.4366,73.0,0.4303,72.0,0.424,68.0,0.3203,46.0,0.2689,33.0,0.2955,32.0,0.3268,45.0,0.3581,53.0
AGNC,78.0,,,8.4399995803833,,0.7362,98.0,0.7581,99.0,0.3744,93.0,0.3803,92.0,0.3863,90.0,0.2451,68.0,0.2473,74.0,0.3682,92.0,0.2887,72.0,0.2092,23.0
AGNG,,,,29.65999984741211,,0.5347,,0.4395,,0.2074,,,,,,0.1709,,0.1458,,0.2074,,,,,
AGO,47.0,,,82.0,,0.6819,91.0,0.5267,89.0,0.409,66.0,0.4058,65.0,0.4027,64.0,0.2985,55.0,0.2323,43.0,0.3503,59.0,0.3445,57.0,0.3386,52.0
AGQ,,,,39.04999923706055,,1.1375,97.0,0.655,96.0,0.4865,40.0,0.6288,73.0,0.771,91.0,0.6371,72.0,0.3561,50.0,0.5981,57.0,0.6302,59.0,0.6624,60.0
AGRO,33.0,,,11.399999618530272,,0.5416,92.0,0.3972,80.0,,,,,,,0.3,32.0,0.2723,19.0,,,,,,
AGS,40.0,,,11.850000381469728,,0.1141,15.0,0.1346,15.0,,,,,,,0.0547,6.0,0.0592,5.0,,,,,,
AGX,131.0,,,147.61000061035156,,0.9502,98.0,1.0669,100.0,0.6809,93.0,0.665,94.0,0.6491,91.0,0.7514,100.0,0.6476,100.0,0.6614,100.0,0.6566,100.0,0.6517,99.0
AGYS,84.0,,,69.16999816894531,,0.7898,91.0,0.794,94.0,0.8914,97.0,0.8245,95.0,0.7576,93.0,0.5932,80.0,0.4614,62.0,0.6138,90.0,0.6134,90.0,0.6129,90.0
AGZ,,,,108.56999969482422,,0.0664,,0.0734,,,,,,0.1364,,0.035,,0.0322,,,,,,0.1364,
AHCO,49.0,,,8.220000267028809,,0.8903,90.0,0.8165,95.0,0.7417,81.0,0.6612,69.0,0.5806,54.0,0.5907,50.0,0.4995,36.0,0.4491,9.0,0.4502,5.0,0.4513,4.0
AHH,55.0,,,6.900000095367432,,0.6233,97.0,0.6522,98.0,0.4202,78.0,0.4388,80.0,0.4573,86.0,0.316,88.0,0.2914,86.0,0.4202,83.0,0.4388,84.0,0.4573,87.0
AHR,47.0,,,29.920000076293945,,0.6363,82.0,0.6166,100.0,0.5655,,0.479,,0.3924,,0.3182,62.0,0.338,100.0,0.393,,0.4041,,0.4152,
AI,48.0,,,20.059999465942383,,1.155,95.0,1.1449,98.0,0.6372,65.0,0.6402,64.0,0.6431,69.0,0.7204,81.0,0.6636,82.0,0.6705,71.0,0.6822,63.0,0.694,71.0
AIA,,,,67.58999633789062,,0.847,100.0,0.5037,100.0,0.4246,97.0,0.4346,93.0,0.4445,88.0,0.2925,80.0,0.165,89.0,0.2037,85.0,0.2446,76.0,0.2854,72.0
AIBU,,,,25.027999877929688,,1.9935,,1.3786,,0.6471,,0.6876,,0.7281,,0.7191,,0.4895,,0.6059,,0.6352,,0.6646,
AIEQ,,,,35.314998626708984,,0.9031,,0.6847,,0.2714,,0.2832,,0.2949,,0.2931,,0.2072,,0.2461,,0.2629,,0.2796,
AIFU,,,,0.1500000059604644,,0.9302,,1.6257,,,,,,,,1.2903,,1.2935,,,,,,,
AIG,63.0,,,81.5,,0.7135,92.0,0.5658,93.0,0.281,60.0,0.2962,63.0,0.3114,65.0,0.2549,48.0,0.2397,57.0,0.2555,48.0,0.2913,57.0,0.3271,63.0
AIN,48.0,,,65.16999816894531,,0.8285,98.0,0.6954,99.0,0.6301,95.0,0.5066,86.0,0.383,60.0,0.3862,75.0,0.3249,73.0,0.3138,51.0,0.325,54.0,0.3362,62.0
AIOT,64.0,,,4.78000020980835,,1.4363,,1.519,,0.893,,,,,,0.8369,,0.7445,,0.6281,,,,,
AIP,56.0,,,5.96999979019165,,1.355,,1.114,,,,,,,,0.7248,,0.6395,,,,,,,
AIPI,,,,39.20000076293945,,0.8214,,0.6786,,0.4314,,0.453,,0.4745,,0.3086,,0.2385,,0.0688,,0.3585,,0.6482,
AIQ,,,,34.72999954223633,,0.9465,99.0,0.6919,99.0,0.4061,82.0,0.4052,,0.4043,,0.3119,61.0,0.2299,68.0,0.3006,73.0,0.3073,,0.3139,
AIR,98.0,,,54.209999084472656,,0.9042,96.0,0.7995,98.0,0.5423,86.0,0.4586,73.0,0.3748,47.0,0.4648,75.0,0.3556,63.0,0.362,50.0,0.3641,48.0,0.3663,48.0
AIRG,252.0,,,3.569999933242798,,0.9665,93.0,1.1333,98.0,1.4336,100.0,,,,,0.7,83.0,0.6742,84.0,1.4336,100.0,,,,
AIRR,,,,67.62999725341797,,0.7337,,0.6766,,0.3464,,0.345,,0.3435,,0.3178,,0.2518,,0.3084,,0.303,,0.2975,
AIRS,32.0,,,1.774999976158142,,1.3131,,1.6234,,,,,,,,0.9838,,1.0202,,,,,,,
AISP,46.0,,,3.839999914169311,,0.9536,,1.2681,,0.9601,,1.4042,,1.8484,,1.3385,,1.3268,,0.6459,,1.3429,,2.0399,
AIT,76.0,,,226.36000061035156,,0.8651,99.0,0.7685,99.0,0.4936,92.0,0.4562,90.0,0.4189,84.0,0.3981,88.0,0.3082,84.0,0.3456,78.0,0.3504,78.0,0.3551,77.0
AIV,50.0,,,7.699999809265137,,0.6719,95.0,0.6505,96.0,0.3896,70.0,0.4055,71.0,0.4214,73.0,0.2797,64.0,0.2796,68.0,0.2742,56.0,0.3256,61.0,0.377,67.0
AIVC,,,,40.6609992980957,,1.0722,,0.6344,,0.4061,,0.3812,,0.3563,,0.3912,,0.2129,,0.3413,,0.3106,,0.2799,
AIVI,,,,43.2400016784668,,0.6056,,0.2825,,0.1516,,0.1974,,0.2431,,0.1834,,0.0846,,0.1496,,0.1775,,0.2055,
AIVL,,,,103.55999755859376,,0.6245,,0.3943,,0.2509,,0.2672,,0.2835,,0.1867,,0.1156,,0.1466,,0.1696,,0.1926,
AIYY,,,,4.440000057220459,,1.042,,0.9796,,0.5394,,1.0452,,1.5511,,0.6506,,0.5216,,0.5394,,1.1032,,1.6671,
AIZ,63.0,,,194.97999572753903,,0.7702,97.0,0.6015,97.0,0.4207,93.0,0.3847,90.0,0.3486,86.0,0.2803,71.0,0.2436,73.0,0.2928,81.0,0.3034,82.0,0.3141,83.0
AJG,75.0,,,342.9200134277344,,0.6256,99.0,0.5329,99.0,0.3436,94.0,0.3166,91.0,0.2896,85.0,0.2341,74.0,0.2244,78.0,0.2509,82.0,0.257,83.0,0.263,83.0
AKAM,54.0,,,74.1500015258789,,0.9751,96.0,0.6984,97.0,0.4229,66.0,0.3987,61.0,0.3745,56.0,0.5343,81.0,0.3253,62.0,0.3875,57.0,0.3962,59.0,0.4048,60.0
AKBA,33.0,,,1.830000042915344,,1.1142,89.0,1.0506,89.0,1.0653,67.0,,,,,0.9091,72.0,0.6715,41.0,0.8609,40.0,,,,
AKR,63.0,,,18.88999938964844,,0.7218,97.0,0.6791,98.0,,,,,0.3759,63.0,0.2989,70.0,0.279,69.0,,,,,0.3759,66.0
